Source,Target,Type,Weight
441,979,Directed,
441,842,Directed,
441,615,Directed,
441,914,Directed,
441,704,Directed,
441,845,Directed,
441,616,Directed,
441,736,Directed,
441,846,Directed,
441,963,Directed,
441,1032,Directed,
441,847,Directed,
441,652,Directed,
441,653,Directed,
441,739,Directed,
441,620,Directed,
441,654,Directed,
441,1069,Directed,
441,851,Directed,
441,915,Directed,
441,621,Directed,
441,852,Directed,
441,853,Directed,
441,740,Directed,
441,855,Directed,
441,993,Directed,
441,741,Directed,
441,858,Directed,
441,859,Directed,
441,917,Directed,
441,657,Directed,
441,918,Directed,
441,860,Directed,
441,861,Directed,
441,863,Directed,
441,717,Directed,
441,783,Directed,
441,747,Directed,
441,906,Directed,
441,627,Directed,
441,867,Directed,
441,658,Directed,
441,659,Directed,
441,806,Directed,
441,869,Directed,
441,718,Directed,
441,870,Directed,
441,748,Directed,
441,630,Directed,
441,920,Directed,
441,936,Directed,
441,632,Directed,
441,749,Directed,
441,817,Directed,
441,681,Directed,
441,633,Directed,
441,719,Directed,
441,661,Directed,
441,662,Directed,
441,751,Directed,
441,720,Directed,
441,871,Directed,
441,708,Directed,
441,872,Directed,
441,665,Directed,
441,944,Directed,
441,666,Directed,
441,996,Directed,
441,876,Directed,
441,892,Directed,
441,878,Directed,
441,879,Directed,
441,880,Directed,
441,1022,Directed,
441,757,Directed,
441,639,Directed,
441,884,Directed,
441,668,Directed,
441,641,Directed,
441,642,Directed,
441,643,Directed,
441,645,Directed,
441,927,Directed,
441,764,Directed,
441,669,Directed,
441,763,Directed,
441,670,Directed,
441,928,Directed,
441,671,Directed,
441,646,Directed,
441,891,Directed,
441,939,Directed,
441,756,Directed,
441,647,Directed,
441,929,Directed,
441,672,Directed,
441,946,Directed,
441,673,Directed,
441,648,Directed,
441,805,Directed,
442,894,Directed,
442,722,Directed,
442,614,Directed,
442,695,Directed,
442,705,Directed,
442,744,Directed,
442,706,Directed,
442,708,Directed,
442,790,Directed,
442,755,Directed,
442,639,Directed,
442,808,Directed,
442,764,Directed,
442,686,Directed,
442,689,Directed,
443,605,Directed,
443,751,Directed,
443,816,Directed,
443,709,Directed,
443,638,Directed,
443,642,Directed,
443,711,Directed,
443,686,Directed,
444,605,Directed,
444,611,Directed,
444,615,Directed,
444,735,Directed,
444,704,Directed,
444,653,Directed,
444,621,Directed,
444,741,Directed,
444,627,Directed,
444,816,Directed,
444,639,Directed,
445,765,Directed,
445,605,Directed,
445,1036,Directed,
445,955,Directed,
445,733,Directed,
445,677,Directed,
445,705,Directed,
445,738,Directed,
445,744,Directed,
445,706,Directed,
445,1029,Directed,
445,629,Directed,
445,814,Directed,
445,632,Directed,
445,638,Directed,
445,683,Directed,
445,958,Directed,
445,689,Directed,
446,765,Directed,
446,701,Directed,
446,723,Directed,
446,606,Directed,
446,991,Directed,
446,760,Directed,
446,607,Directed,
446,951,Directed,
446,768,Directed,
446,613,Directed,
446,614,Directed,
446,837,Directed,
446,694,Directed,
446,695,Directed,
446,677,Directed,
446,999,Directed,
446,615,Directed,
446,735,Directed,
446,844,Directed,
446,616,Directed,
446,846,Directed,
446,705,Directed,
446,848,Directed,
446,738,Directed,
446,619,Directed,
446,620,Directed,
446,696,Directed,
446,742,Directed,
446,624,Directed,
446,783,Directed,
446,784,Directed,
446,625,Directed,
446,747,Directed,
446,626,Directed,
446,629,Directed,
446,630,Directed,
446,632,Directed,
446,681,Directed,
446,682,Directed,
446,634,Directed,
446,789,Directed,
446,662,Directed,
446,707,Directed,
446,636,Directed,
446,708,Directed,
446,816,Directed,
446,638,Directed,
446,754,Directed,
446,796,Directed,
446,755,Directed,
446,710,Directed,
446,639,Directed,
446,641,Directed,
446,642,Directed,
446,644,Directed,
446,646,Directed,
446,799,Directed,
446,800,Directed,
446,686,Directed,
446,687,Directed,
446,805,Directed,
446,689,Directed,
447,780,Directed,
447,662,Directed,
448,639,Directed,
449,758,Directed,
449,605,Directed,
449,972,Directed,
449,988,Directed,
449,607,Directed,
449,998,Directed,
449,824,Directed,
449,611,Directed,
449,703,Directed,
449,614,Directed,
449,695,Directed,
449,733,Directed,
449,778,Directed,
449,704,Directed,
449,652,Directed,
449,807,Directed,
449,738,Directed,
449,623,Directed,
449,706,Directed,
449,753,Directed,
449,636,Directed,
449,990,Directed,
449,685,Directed,
449,699,Directed,
449,687,Directed,
449,805,Directed,
449,689,Directed,
450,766,Directed,
450,727,Directed,
450,694,Directed,
450,695,Directed,
450,735,Directed,
450,736,Directed,
450,848,Directed,
450,744,Directed,
450,753,Directed,
450,709,Directed,
450,892,Directed,
450,879,Directed,
450,797,Directed,
450,755,Directed,
450,764,Directed,
450,799,Directed,
450,802,Directed,
450,689,Directed,
451,842,Directed,
451,906,Directed,
451,659,Directed,
451,708,Directed,
451,668,Directed,
452,820,Directed,
452,758,Directed,
452,700,Directed,
452,765,Directed,
452,701,Directed,
452,894,Directed,
452,605,Directed,
452,821,Directed,
452,722,Directed,
452,723,Directed,
452,823,Directed,
452,724,Directed,
452,606,Directed,
452,702,Directed,
452,991,Directed,
452,760,Directed,
452,607,Directed,
452,725,Directed,
452,690,Directed,
452,895,Directed,
452,726,Directed,
452,691,Directed,
452,824,Directed,
452,826,Directed,
452,960,Directed,
452,827,Directed,
452,609,Directed,
452,829,Directed,
452,714,Directed,
452,610,Directed,
452,770,Directed,
452,952,Directed,
452,611,Directed,
452,830,Directed,
452,727,Directed,
452,910,Directed,
452,771,Directed,
452,728,Directed,
452,831,Directed,
452,729,Directed,
452,692,Directed,
452,911,Directed,
452,772,Directed,
452,612,Directed,
452,693,Directed,
452,773,Directed,
452,774,Directed,
452,613,Directed,
452,934,Directed,
452,762,Directed,
452,775,Directed,
452,834,Directed,
452,836,Directed,
452,730,Directed,
452,731,Directed,
452,614,Directed,
452,1000,Directed,
452,838,Directed,
452,732,Directed,
452,694,Directed,
452,955,Directed,
452,695,Directed,
452,839,Directed,
452,840,Directed,
452,733,Directed,
452,778,Directed,
452,677,Directed,
452,956,Directed,
452,841,Directed,
452,678,Directed,
452,650,Directed,
452,913,Directed,
452,651,Directed,
452,979,Directed,
452,842,Directed,
452,615,Directed,
452,679,Directed,
452,735,Directed,
452,914,Directed,
452,844,Directed,
452,704,Directed,
452,616,Directed,
452,736,Directed,
452,617,Directed,
452,971,Directed,
452,737,Directed,
452,705,Directed,
452,847,Directed,
452,652,Directed,
452,807,Directed,
452,715,Directed,
452,618,Directed,
452,738,Directed,
452,653,Directed,
452,849,Directed,
452,739,Directed,
452,619,Directed,
452,620,Directed,
452,654,Directed,
452,761,Directed,
452,851,Directed,
452,974,Directed,
452,655,Directed,
452,621,Directed,
452,853,Directed,
452,854,Directed,
452,740,Directed,
452,622,Directed,
452,855,Directed,
452,993,Directed,
452,916,Directed,
452,947,Directed,
452,781,Directed,
452,741,Directed,
452,742,Directed,
452,857,Directed,
452,744,Directed,
452,917,Directed,
452,1070,Directed,
452,657,Directed,
452,1061,Directed,
452,745,Directed,
452,860,Directed,
452,716,Directed,
452,623,Directed,
452,861,Directed,
452,624,Directed,
452,706,Directed,
452,907,Directed,
452,746,Directed,
452,783,Directed,
452,784,Directed,
452,625,Directed,
452,747,Directed,
452,626,Directed,
452,627,Directed,
452,866,Directed,
452,629,Directed,
452,966,Directed,
452,787,Directed,
452,658,Directed,
452,659,Directed,
452,869,Directed,
452,718,Directed,
452,1050,Directed,
452,748,Directed,
452,630,Directed,
452,920,Directed,
452,814,Directed,
452,631,Directed,
452,632,Directed,
452,749,Directed,
452,937,Directed,
452,817,Directed,
452,681,Directed,
452,633,Directed,
452,682,Directed,
452,634,Directed,
452,719,Directed,
452,661,Directed,
452,662,Directed,
452,751,Directed,
452,752,Directed,
452,707,Directed,
452,871,Directed,
452,636,Directed,
452,708,Directed,
452,1038,Directed,
452,925,Directed,
452,709,Directed,
452,908,Directed,
452,665,Directed,
452,638,Directed,
452,791,Directed,
452,1053,Directed,
452,666,Directed,
452,876,Directed,
452,892,Directed,
452,877,Directed,
452,1006,Directed,
452,878,Directed,
452,879,Directed,
452,881,Directed,
452,997,Directed,
452,819,Directed,
452,759,Directed,
452,882,Directed,
452,1022,Directed,
452,795,Directed,
452,990,Directed,
452,684,Directed,
452,754,Directed,
452,797,Directed,
452,757,Directed,
452,755,Directed,
452,710,Directed,
452,639,Directed,
452,884,Directed,
452,640,Directed,
452,668,Directed,
452,641,Directed,
452,885,Directed,
452,642,Directed,
452,699,Directed,
452,643,Directed,
452,644,Directed,
452,645,Directed,
452,927,Directed,
452,958,Directed,
452,764,Directed,
452,669,Directed,
452,890,Directed,
452,711,Directed,
452,968,Directed,
452,798,Directed,
452,671,Directed,
452,646,Directed,
452,891,Directed,
452,799,Directed,
452,756,Directed,
452,969,Directed,
452,647,Directed,
452,929,Directed,
452,945,Directed,
452,672,Directed,
452,712,Directed,
452,686,Directed,
452,802,Directed,
452,673,Directed,
452,688,Directed,
452,713,Directed,
452,804,Directed,
452,648,Directed,
452,930,Directed,
452,805,Directed,
452,689,Directed,
453,821,Directed,
453,608,Directed,
453,960,Directed,
453,836,Directed,
453,1030,Directed,
453,842,Directed,
453,740,Directed,
453,661,Directed,
453,668,Directed,
453,641,Directed,
453,927,Directed,
453,946,Directed,
454,821,Directed,
454,608,Directed,
454,691,Directed,
454,649,Directed,
454,829,Directed,
454,714,Directed,
454,611,Directed,
454,728,Directed,
454,613,Directed,
454,762,Directed,
454,836,Directed,
454,614,Directed,
454,732,Directed,
454,839,Directed,
454,842,Directed,
454,847,Directed,
454,652,Directed,
454,653,Directed,
454,654,Directed,
454,974,Directed,
454,655,Directed,
454,621,Directed,
454,853,Directed,
454,916,Directed,
454,741,Directed,
454,716,Directed,
454,861,Directed,
454,863,Directed,
454,717,Directed,
454,658,Directed,
454,659,Directed,
454,718,Directed,
454,630,Directed,
454,920,Directed,
454,921,Directed,
454,662,Directed,
454,667,Directed,
454,878,Directed,
454,879,Directed,
454,639,Directed,
454,668,Directed,
454,645,Directed,
454,669,Directed,
454,670,Directed,
454,671,Directed,
454,646,Directed,
454,672,Directed,
455,655,Directed,
455,740,Directed,
455,718,Directed,
455,668,Directed,
456,842,Directed,
456,849,Directed,
456,740,Directed,
456,863,Directed,
456,817,Directed,
456,645,Directed,
456,670,Directed,
456,671,Directed,
457,723,Directed,
457,766,Directed,
457,611,Directed,
457,615,Directed,
457,679,Directed,
457,736,Directed,
457,779,Directed,
457,738,Directed,
457,621,Directed,
457,744,Directed,
457,632,Directed,
457,682,Directed,
457,789,Directed,
457,751,Directed,
457,709,Directed,
457,638,Directed,
457,792,Directed,
457,639,Directed,
457,641,Directed,
457,642,Directed,
457,644,Directed,
457,764,Directed,
457,804,Directed,
458,605,Directed,
458,722,Directed,
458,690,Directed,
458,611,Directed,
458,728,Directed,
458,693,Directed,
458,933,Directed,
458,835,Directed,
458,614,Directed,
458,778,Directed,
458,734,Directed,
458,650,Directed,
458,616,Directed,
458,652,Directed,
458,620,Directed,
458,657,Directed,
458,789,Directed,
458,708,Directed,
458,709,Directed,
458,797,Directed,
458,672,Directed,
459,691,Directed,
459,828,Directed,
459,835,Directed,
459,650,Directed,
459,616,Directed,
459,652,Directed,
459,627,Directed,
459,708,Directed,
459,672,Directed,
460,765,Directed,
460,701,Directed,
460,894,Directed,
460,605,Directed,
460,722,Directed,
460,723,Directed,
460,724,Directed,
460,606,Directed,
460,702,Directed,
460,766,Directed,
460,991,Directed,
460,760,Directed,
460,607,Directed,
460,998,Directed,
460,767,Directed,
460,895,Directed,
460,951,Directed,
460,726,Directed,
460,827,Directed,
460,610,Directed,
460,770,Directed,
460,611,Directed,
460,727,Directed,
460,771,Directed,
460,772,Directed,
460,773,Directed,
460,703,Directed,
460,614,Directed,
460,1015,Directed,
460,694,Directed,
460,695,Directed,
460,840,Directed,
460,733,Directed,
460,778,Directed,
460,677,Directed,
460,956,Directed,
460,734,Directed,
460,615,Directed,
460,679,Directed,
460,735,Directed,
460,704,Directed,
460,736,Directed,
460,971,Directed,
460,737,Directed,
460,848,Directed,
460,652,Directed,
460,779,Directed,
460,738,Directed,
460,898,Directed,
460,619,Directed,
460,680,Directed,
460,621,Directed,
460,622,Directed,
460,696,Directed,
460,856,Directed,
460,742,Directed,
460,744,Directed,
460,1002,Directed,
460,745,Directed,
460,623,Directed,
460,624,Directed,
460,1029,Directed,
460,625,Directed,
460,626,Directed,
460,899,Directed,
460,628,Directed,
460,629,Directed,
460,748,Directed,
460,631,Directed,
460,632,Directed,
460,681,Directed,
460,633,Directed,
460,682,Directed,
460,751,Directed,
460,707,Directed,
460,810,Directed,
460,753,Directed,
460,636,Directed,
460,708,Directed,
460,790,Directed,
460,816,Directed,
460,709,Directed,
460,638,Directed,
460,791,Directed,
460,698,Directed,
460,874,Directed,
460,892,Directed,
460,819,Directed,
460,793,Directed,
460,759,Directed,
460,684,Directed,
460,796,Directed,
460,755,Directed,
460,710,Directed,
460,639,Directed,
460,808,Directed,
460,641,Directed,
460,642,Directed,
460,699,Directed,
460,644,Directed,
460,958,Directed,
460,889,Directed,
460,1024,Directed,
460,711,Directed,
460,799,Directed,
460,984,Directed,
460,647,Directed,
460,800,Directed,
460,809,Directed,
460,672,Directed,
460,712,Directed,
460,686,Directed,
460,687,Directed,
460,688,Directed,
460,804,Directed,
460,805,Directed,
460,689,Directed,
461,605,Directed,
461,606,Directed,
461,733,Directed,
461,735,Directed,
461,685,Directed,
461,642,Directed,
461,711,Directed,
462,758,Directed,
462,931,Directed,
462,765,Directed,
462,701,Directed,
462,894,Directed,
462,605,Directed,
462,1035,Directed,
462,821,Directed,
462,722,Directed,
462,723,Directed,
462,823,Directed,
462,724,Directed,
462,606,Directed,
462,766,Directed,
462,607,Directed,
462,608,Directed,
462,932,Directed,
462,895,Directed,
462,951,Directed,
462,726,Directed,
462,691,Directed,
462,649,Directed,
462,824,Directed,
462,826,Directed,
462,960,Directed,
462,609,Directed,
462,829,Directed,
462,714,Directed,
462,610,Directed,
462,770,Directed,
462,611,Directed,
462,830,Directed,
462,727,Directed,
462,771,Directed,
462,728,Directed,
462,831,Directed,
462,729,Directed,
462,692,Directed,
462,911,Directed,
462,772,Directed,
462,612,Directed,
462,693,Directed,
462,1066,Directed,
462,912,Directed,
462,774,Directed,
462,613,Directed,
462,934,Directed,
462,762,Directed,
462,1036,Directed,
462,834,Directed,
462,835,Directed,
462,836,Directed,
462,1025,Directed,
462,776,Directed,
462,730,Directed,
462,731,Directed,
462,981,Directed,
462,614,Directed,
462,837,Directed,
462,777,Directed,
462,1000,Directed,
462,903,Directed,
462,838,Directed,
462,1056,Directed,
462,732,Directed,
462,676,Directed,
462,839,Directed,
462,840,Directed,
462,733,Directed,
462,778,Directed,
462,677,Directed,
462,1030,Directed,
462,734,Directed,
462,841,Directed,
462,942,Directed,
462,650,Directed,
462,913,Directed,
462,651,Directed,
462,842,Directed,
462,615,Directed,
462,679,Directed,
462,843,Directed,
462,735,Directed,
462,914,Directed,
462,844,Directed,
462,704,Directed,
462,845,Directed,
462,616,Directed,
462,736,Directed,
462,617,Directed,
462,846,Directed,
462,971,Directed,
462,963,Directed,
462,705,Directed,
462,1032,Directed,
462,847,Directed,
462,652,Directed,
462,807,Directed,
462,715,Directed,
462,618,Directed,
462,738,Directed,
462,653,Directed,
462,898,Directed,
462,849,Directed,
462,739,Directed,
462,619,Directed,
462,620,Directed,
462,935,Directed,
462,654,Directed,
462,1018,Directed,
462,1069,Directed,
462,812,Directed,
462,761,Directed,
462,957,Directed,
462,851,Directed,
462,655,Directed,
462,915,Directed,
462,621,Directed,
462,813,Directed,
462,852,Directed,
462,853,Directed,
462,854,Directed,
462,740,Directed,
462,622,Directed,
462,696,Directed,
462,656,Directed,
462,741,Directed,
462,856,Directed,
462,858,Directed,
462,859,Directed,
462,744,Directed,
462,917,Directed,
462,904,Directed,
462,657,Directed,
462,919,Directed,
462,860,Directed,
462,716,Directed,
462,623,Directed,
462,861,Directed,
462,624,Directed,
462,706,Directed,
462,862,Directed,
462,863,Directed,
462,717,Directed,
462,1019,Directed,
462,746,Directed,
462,625,Directed,
462,747,Directed,
462,865,Directed,
462,905,Directed,
462,906,Directed,
462,626,Directed,
462,627,Directed,
462,899,Directed,
462,866,Directed,
462,628,Directed,
462,629,Directed,
462,867,Directed,
462,658,Directed,
462,659,Directed,
462,806,Directed,
462,869,Directed,
462,660,Directed,
462,718,Directed,
462,870,Directed,
462,748,Directed,
462,630,Directed,
462,920,Directed,
462,921,Directed,
462,814,Directed,
462,631,Directed,
462,632,Directed,
462,749,Directed,
462,923,Directed,
462,750,Directed,
462,817,Directed,
462,681,Directed,
462,1037,Directed,
462,633,Directed,
462,682,Directed,
462,634,Directed,
462,719,Directed,
462,661,Directed,
462,789,Directed,
462,635,Directed,
462,662,Directed,
462,751,Directed,
462,752,Directed,
462,707,Directed,
462,720,Directed,
462,753,Directed,
462,871,Directed,
462,636,Directed,
462,708,Directed,
462,872,Directed,
462,925,Directed,
462,816,Directed,
462,709,Directed,
462,908,Directed,
462,665,Directed,
462,638,Directed,
462,791,Directed,
462,873,Directed,
462,666,Directed,
462,996,Directed,
462,876,Directed,
462,892,Directed,
462,667,Directed,
462,878,Directed,
462,879,Directed,
462,880,Directed,
462,819,Directed,
462,794,Directed,
462,1007,Directed,
462,759,Directed,
462,882,Directed,
462,1022,Directed,
462,683,Directed,
462,795,Directed,
462,990,Directed,
462,684,Directed,
462,796,Directed,
462,797,Directed,
462,757,Directed,
462,755,Directed,
462,710,Directed,
462,639,Directed,
462,884,Directed,
462,685,Directed,
462,668,Directed,
462,641,Directed,
462,642,Directed,
462,886,Directed,
462,699,Directed,
462,643,Directed,
462,644,Directed,
462,645,Directed,
462,927,Directed,
462,958,Directed,
462,764,Directed,
462,669,Directed,
462,888,Directed,
462,711,Directed,
462,670,Directed,
462,798,Directed,
462,671,Directed,
462,646,Directed,
462,799,Directed,
462,939,Directed,
462,756,Directed,
462,647,Directed,
462,721,Directed,
462,800,Directed,
462,929,Directed,
462,672,Directed,
462,902,Directed,
462,802,Directed,
462,687,Directed,
462,673,Directed,
462,688,Directed,
462,713,Directed,
462,804,Directed,
462,648,Directed,
462,805,Directed,
462,689,Directed,
463,701,Directed,
463,821,Directed,
463,608,Directed,
463,690,Directed,
463,1011,Directed,
463,691,Directed,
463,649,Directed,
463,960,Directed,
463,829,Directed,
463,714,Directed,
463,611,Directed,
463,762,Directed,
463,835,Directed,
463,836,Directed,
463,614,Directed,
463,837,Directed,
463,839,Directed,
463,650,Directed,
463,979,Directed,
463,842,Directed,
463,616,Directed,
463,963,Directed,
463,1032,Directed,
463,715,Directed,
463,653,Directed,
463,849,Directed,
463,739,Directed,
463,654,Directed,
463,655,Directed,
463,915,Directed,
463,621,Directed,
463,853,Directed,
463,740,Directed,
463,993,Directed,
463,741,Directed,
463,856,Directed,
463,859,Directed,
463,657,Directed,
463,918,Directed,
463,860,Directed,
463,906,Directed,
463,628,Directed,
463,867,Directed,
463,658,Directed,
463,659,Directed,
463,630,Directed,
463,922,Directed,
463,817,Directed,
463,719,Directed,
463,661,Directed,
463,662,Directed,
463,752,Directed,
463,708,Directed,
463,872,Directed,
463,665,Directed,
463,666,Directed,
463,876,Directed,
463,881,Directed,
463,819,Directed,
463,883,Directed,
463,757,Directed,
463,639,Directed,
463,884,Directed,
463,668,Directed,
463,641,Directed,
463,645,Directed,
463,927,Directed,
463,669,Directed,
463,670,Directed,
463,671,Directed,
463,945,Directed,
463,673,Directed,
463,648,Directed,
463,930,Directed,
464,701,Directed,
464,821,Directed,
464,608,Directed,
464,690,Directed,
464,691,Directed,
464,824,Directed,
464,611,Directed,
464,613,Directed,
464,836,Directed,
464,614,Directed,
464,732,Directed,
464,651,Directed,
464,842,Directed,
464,616,Directed,
464,653,Directed,
464,655,Directed,
464,740,Directed,
464,855,Directed,
464,916,Directed,
464,741,Directed,
464,859,Directed,
464,860,Directed,
464,863,Directed,
464,628,Directed,
464,658,Directed,
464,870,Directed,
464,817,Directed,
464,633,Directed,
464,751,Directed,
464,708,Directed,
464,666,Directed,
464,879,Directed,
464,668,Directed,
464,641,Directed,
464,642,Directed,
464,669,Directed,
464,891,Directed,
464,969,Directed,
464,802,Directed,
465,649,Directed,
465,614,Directed,
465,733,Directed,
465,652,Directed,
465,653,Directed,
465,622,Directed,
465,861,Directed,
465,627,Directed,
465,718,Directed,
465,630,Directed,
465,669,Directed,
465,671,Directed,
465,646,Directed,
466,938,Directed,
467,621,Directed,
467,699,Directed,
467,687,Directed,
468,884,Directed,
469,821,Directed,
469,606,Directed,
469,607,Directed,
469,691,Directed,
469,714,Directed,
469,727,Directed,
469,692,Directed,
469,614,Directed,
469,838,Directed,
469,677,Directed,
469,842,Directed,
469,736,Directed,
469,705,Directed,
469,653,Directed,
469,655,Directed,
469,621,Directed,
469,741,Directed,
469,857,Directed,
469,859,Directed,
469,746,Directed,
469,625,Directed,
469,627,Directed,
469,748,Directed,
469,749,Directed,
469,682,Directed,
469,662,Directed,
469,751,Directed,
469,752,Directed,
469,636,Directed,
469,708,Directed,
469,639,Directed,
469,668,Directed,
469,641,Directed,
470,605,Directed,
470,702,Directed,
470,624,Directed,
470,632,Directed,
470,788,Directed,
470,792,Directed,
470,798,Directed,
470,647,Directed,
471,605,Directed,
471,691,Directed,
471,611,Directed,
471,727,Directed,
471,777,Directed,
471,677,Directed,
471,704,Directed,
471,616,Directed,
471,738,Directed,
471,856,Directed,
471,744,Directed,
471,625,Directed,
471,627,Directed,
471,658,Directed,
471,751,Directed,
471,924,Directed,
471,636,Directed,
471,708,Directed,
471,879,Directed,
471,641,Directed,
471,642,Directed,
471,645,Directed,
471,646,Directed,
471,647,Directed,
471,804,Directed,
472,639,Directed,
473,605,Directed,
473,722,Directed,
473,724,Directed,
473,606,Directed,
473,611,Directed,
473,727,Directed,
473,774,Directed,
473,731,Directed,
473,614,Directed,
473,694,Directed,
473,733,Directed,
473,615,Directed,
473,735,Directed,
473,704,Directed,
473,736,Directed,
473,705,Directed,
473,898,Directed,
473,680,Directed,
473,621,Directed,
473,744,Directed,
473,624,Directed,
473,784,Directed,
473,626,Directed,
473,628,Directed,
473,629,Directed,
473,632,Directed,
473,662,Directed,
473,986,Directed,
473,753,Directed,
473,816,Directed,
473,709,Directed,
473,638,Directed,
473,892,Directed,
473,819,Directed,
473,794,Directed,
473,795,Directed,
473,710,Directed,
473,639,Directed,
473,889,Directed,
473,798,Directed,
473,901,Directed,
473,802,Directed,
473,803,Directed,
473,805,Directed,
473,689,Directed,
474,701,Directed,
474,722,Directed,
474,766,Directed,
474,695,Directed,
474,733,Directed,
474,615,Directed,
474,738,Directed,
474,812,Directed,
474,744,Directed,
474,784,Directed,
474,681,Directed,
474,753,Directed,
474,636,Directed,
474,790,Directed,
474,755,Directed,
474,639,Directed,
474,644,Directed,
475,724,Directed,
475,606,Directed,
475,607,Directed,
475,831,Directed,
475,735,Directed,
475,750,Directed,
475,633,Directed,
476,723,Directed,
476,638,Directed,
477,605,Directed,
477,677,Directed,
477,678,Directed,
477,704,Directed,
477,626,Directed,
477,786,Directed,
477,681,Directed,
477,759,Directed,
477,685,Directed,
477,642,Directed,
477,1024,Directed,
477,711,Directed,
477,809,Directed,
477,686,Directed,
477,804,Directed,
478,821,Directed,
478,611,Directed,
478,740,Directed,
478,632,Directed,
478,668,Directed,
478,764,Directed,
478,671,Directed,
478,804,Directed,
479,765,Directed,
479,605,Directed,
479,723,Directed,
479,724,Directed,
479,606,Directed,
479,1039,Directed,
479,775,Directed,
479,703,Directed,
479,614,Directed,
479,777,Directed,
479,695,Directed,
479,840,Directed,
479,733,Directed,
479,956,Directed,
479,678,Directed,
479,735,Directed,
479,704,Directed,
479,705,Directed,
479,807,Directed,
479,738,Directed,
479,744,Directed,
479,706,Directed,
479,862,Directed,
479,784,Directed,
479,629,Directed,
479,786,Directed,
479,632,Directed,
479,681,Directed,
479,682,Directed,
479,816,Directed,
479,709,Directed,
479,638,Directed,
479,791,Directed,
479,698,Directed,
479,882,Directed,
479,1040,Directed,
479,795,Directed,
479,754,Directed,
479,757,Directed,
479,685,Directed,
479,699,Directed,
479,1009,Directed,
479,800,Directed,
479,686,Directed,
479,687,Directed,
479,689,Directed,
480,1010,Directed,
480,701,Directed,
480,605,Directed,
480,821,Directed,
480,606,Directed,
480,607,Directed,
480,608,Directed,
480,690,Directed,
480,691,Directed,
480,824,Directed,
480,826,Directed,
480,960,Directed,
480,827,Directed,
480,829,Directed,
480,714,Directed,
480,611,Directed,
480,910,Directed,
480,728,Directed,
480,729,Directed,
480,692,Directed,
480,911,Directed,
480,693,Directed,
480,773,Directed,
480,912,Directed,
480,933,Directed,
480,613,Directed,
480,934,Directed,
480,834,Directed,
480,836,Directed,
480,614,Directed,
480,837,Directed,
480,1072,Directed,
480,732,Directed,
480,839,Directed,
480,840,Directed,
480,733,Directed,
480,778,Directed,
480,677,Directed,
480,1017,Directed,
480,841,Directed,
480,650,Directed,
480,913,Directed,
480,909,Directed,
480,651,Directed,
480,842,Directed,
480,615,Directed,
480,735,Directed,
480,914,Directed,
480,844,Directed,
480,616,Directed,
480,736,Directed,
480,705,Directed,
480,847,Directed,
480,652,Directed,
480,653,Directed,
480,739,Directed,
480,619,Directed,
480,620,Directed,
480,851,Directed,
480,655,Directed,
480,1044,Directed,
480,915,Directed,
480,853,Directed,
480,854,Directed,
480,740,Directed,
480,916,Directed,
480,656,Directed,
480,741,Directed,
480,856,Directed,
480,857,Directed,
480,858,Directed,
480,859,Directed,
480,744,Directed,
480,657,Directed,
480,860,Directed,
480,623,Directed,
480,863,Directed,
480,717,Directed,
480,746,Directed,
480,1045,Directed,
480,783,Directed,
480,625,Directed,
480,747,Directed,
480,865,Directed,
480,906,Directed,
480,627,Directed,
480,899,Directed,
480,866,Directed,
480,867,Directed,
480,658,Directed,
480,659,Directed,
480,806,Directed,
480,869,Directed,
480,660,Directed,
480,718,Directed,
480,870,Directed,
480,748,Directed,
480,630,Directed,
480,1049,Directed,
480,632,Directed,
480,749,Directed,
480,817,Directed,
480,681,Directed,
480,633,Directed,
480,634,Directed,
480,661,Directed,
480,662,Directed,
480,751,Directed,
480,752,Directed,
480,720,Directed,
480,871,Directed,
480,636,Directed,
480,708,Directed,
480,872,Directed,
480,925,Directed,
480,666,Directed,
480,996,Directed,
480,876,Directed,
480,892,Directed,
480,877,Directed,
480,878,Directed,
480,879,Directed,
480,881,Directed,
480,819,Directed,
480,1007,Directed,
480,1022,Directed,
480,795,Directed,
480,757,Directed,
480,639,Directed,
480,884,Directed,
480,668,Directed,
480,641,Directed,
480,642,Directed,
480,886,Directed,
480,643,Directed,
480,645,Directed,
480,927,Directed,
480,764,Directed,
480,669,Directed,
480,670,Directed,
480,928,Directed,
480,671,Directed,
480,646,Directed,
480,891,Directed,
480,756,Directed,
480,647,Directed,
480,721,Directed,
480,929,Directed,
480,945,Directed,
480,672,Directed,
480,673,Directed,
480,648,Directed,
480,689,Directed,
481,765,Directed,
481,724,Directed,
481,606,Directed,
481,777,Directed,
481,897,Directed,
481,735,Directed,
481,742,Directed,
481,623,Directed,
481,626,Directed,
481,786,Directed,
481,633,Directed,
481,751,Directed,
481,754,Directed,
481,755,Directed,
481,710,Directed,
481,642,Directed,
481,686,Directed,
481,689,Directed,
482,605,Directed,
482,762,Directed,
482,695,Directed,
482,615,Directed,
482,624,Directed,
482,632,Directed,
482,636,Directed,
482,639,Directed,
483,735,Directed,
483,745,Directed,
483,754,Directed,
483,710,Directed,
483,804,Directed,
484,701,Directed,
484,705,Directed,
484,738,Directed,
484,761,Directed,
484,696,Directed,
484,744,Directed,
484,623,Directed,
484,706,Directed,
484,862,Directed,
484,784,Directed,
484,626,Directed,
